playlist_name,song,artist,album,main_genre,subgenre,prior_prob,q1,q2,q3,q4,q5,popularity,danceability,energy,loudness,valence,subg_song_count
The Sound of Japanese Electronic,Lalalalaland,Satoshi Fumi,Toriton EP,world,japanese electronic,0.004178102,2,2,5,1,5,20,0.714,0.427,-10.86,0.948,
KAWAII METAL,Gimme Chocolate!!,BABYMETAL,BABYMETAL,world,kawaii metal,0.006956892,2,2,5,2,1,56,0.616,0.985,-1.598,0.487,
KAWAII METAL,BxMxC,BABYMETAL,BxMxC,world,kawaii metal,0.006956892,2,2,5,2,2,58,0.397,0.921,-3.372,0.215,
KAWAII METAL,PA PA YA!!,BABYMETAL,Metal Galaxy,world,kawaii metal,0.006956892,2,2,5,2,2,51,0.521,0.989,-0.755,0.432,
KAWAII METAL,Megitsune,BABYMETAL,BABYMETAL,world,kawaii metal,0.006956892,2,2,5,1,2,52,0.438,0.969,-3.281,0.397,
KAWAII METAL,Karate,BABYMETAL,Metal Resistance,world,kawaii metal,0.006956892,2,2,5,2,2,51,0.389,0.984,-2.911,0.23,
KAWAII METAL,Doki Doki ☆ Morning,BABYMETAL,10 BABYMETAL YEARS,world,kawaii metal,0.006956892,2,2,5,2,4,28,0.55,0.97,-0.986,0.601,
KAWAII METAL,双方ライアー,Esprit D'Air,双方ライアー,world,kawaii metal,0.006956892,2,2,5,2,2,29,0.517,0.888,-5.848,0.228,
KAWAII METAL,津波,Esprit D'Air,津波,world,kawaii metal,0.006956892,2,2,5,2,2,35,0.35,0.891,-5.122,0.512,
KAWAII METAL,Leviathan,Esprit D'Air,Leviathan,world,kawaii metal,0.006956892,2,2,5,2,2,28,0.409,0.881,-5.899,0.485,
The Sound of Sovietwave,Пластинки,Дурной Вкус,Пластинки,world,sovietwave,0.006926237,1,2,5,1,4,63,0.496,0.914,-6.368,0.723,
The Sound of Sovietwave,Время,Наукоград,Апрель,world,sovietwave,0.006926237,2,2,5,1,2,38,0.588,0.659,-12.971,0.219,
The Sound of Sovietwave,Я это ты,Бумажные Тигры,Ботаника,world,sovietwave,0.006926237,2,2,5,1,2,32,0.368,0.795,-7.536,0.326,
The Sound of Sovietwave,М.У.Р. Перестрелка,Артек Электроника,Не смотри назад,world,sovietwave,0.006926237,2,2,5,1,2,30,0.567,0.823,-6.226,0.34,
The Sound of Sovietwave,За пределами млечного пути,Протон-4,Сны о вечном,world,sovietwave,0.006926237,2,2,5,1,2,28,0.55,0.727,-5.955,0.302,
The Sound of Sovietwave,Бежать прочь,Аудиопреступление,МОЛОДОСТЬ,world,sovietwave,0.006926237,2,2,5,2,1,12,0.664,0.937,-4.874,0.646,
The Sound of Sovietwave,Хорошо одному,The Violent Youth,"Там, где нас нет",world,sovietwave,0.006926237,2,2,5,2,2,29,0.541,0.832,-6.448,0.596,
The Sound of Sovietwave,Из окна,Фирма-однодневка,Из окна,world,sovietwave,0.006926237,2,2,5,2,2,31,0.594,0.806,-6.24,0.583,
The Sound of Sovietwave,Ботинки стерпят всё,Товарищ Астроном,Оглянись,world,sovietwave,0.006926237,2,2,5,1,2,26,0.451,0.718,-6.183,0.232,
Latin Rock,Mariposa Traicionera - 2020 Remasterizado,Maná,Revolución De Amor (2020 Remasterizado),world,latin rock,0.010164852,1,2,5,2,1,68,0.811,0.784,-4.669,0.925,
Latin Rock,Lamento Boliviano,Los Enanitos Verdes,Big Bang,world,latin rock,0.010164852,1,2,5,2,1,78,0.714,0.735,-7.125,0.68,
Latin Rock,Labios Compartidos,Maná,Amar Es Combatir,world,latin rock,0.010164852,1,2,5,2,2,65,0.527,0.898,-3.624,0.462,
Latin Rock,La flaca,Jarabe De Palo,La Flaca,world,latin rock,0.010164852,2,2,5,2,5,55,0.871,0.481,-9.068,0.664,
Latin Rock,Rosas,La Oreja de Van Gogh,París,world,latin rock,0.010164852,1,2,5,2,1,64,0.783,0.693,-5.056,0.528,
Latin Rock,Tren Al Sur,Los Prisioneros,Coleccion Suprema,world,latin rock,0.010164852,1,2,5,2,5,63,0.585,0.624,-8.966,0.728,
Latin Rock,Sombras en Tiempos Perdidos,Caifanes,El Diablito,world,latin rock,0.010164852,2,2,5,2,2,50,0.438,0.539,-11.746,0.309,
Latin Rock,Trátame Suavemente - Remasterizado 2007,Soda Stereo,Soda Stereo (Remastered),world,latin rock,0.010164852,1,2,5,2,1,72,0.738,0.801,-3.366,0.532,
Latin Rock,Clavado En Un Bar,Maná,Sueños Líquidos,world,latin rock,0.010164852,1,2,5,2,1,75,0.634,0.854,-3.444,0.564,
Latin Rock,Laura no està,Nek,Lo mejor de Nek: El ano cero,world,latin rock,0.010164852,2,2,5,2,1,57,0.651,0.717,-5.201,0.501,
Latin Rock,Oye Mi Amor,Maná,¿Dónde Jugarán Los Niños?,world,latin rock,0.010164852,1,2,5,2,4,75,0.543,0.903,-6.658,0.962,
Latin Rock,Devuélveme a mi chica,Hombres G,Hombres G (Edición 30 Aniversario),world,latin rock,0.010164852,1,2,5,2,1,78,0.603,0.843,-7.597,0.503,
Latin Rock,"Mil Horas - En Vivo Desde Tijuana, Mexico/2004",Los Enanitos Verdes,En Vivo,world,latin rock,0.010164852,2,2,5,2,2,46,0.326,0.875,-5.233,0.465,
The Sound of German Hip Hop,IDWK,PA Sports,IDWK,world,german hip hop,0.010177475,1,2,5,2,1,71,0.778,0.682,-8.171,0.604,
The Sound of German Hip Hop,Rote Augen 2,Kalazh44,Zwischen Millionen und Depressionen,world,german hip hop,0.010177475,1,2,5,2,1,59,0.683,0.534,-7.743,0.479,
The Sound of German Hip Hop,CASINO ROYAL,Kianush,CROSSOVER,world,german hip hop,0.010177475,1,2,5,2,5,62,0.748,0.612,-7.285,0.36,
The Sound of German Hip Hop,Baby 2.0,Zuna,Baby 2.0,world,german hip hop,0.010177475,1,2,5,2,1,71,0.65,0.577,-7.329,0.612,
The Sound of German Hip Hop,Kochanie,Jigzaw,Post Mortem,world,german hip hop,0.010177475,1,2,5,2,5,60,0.693,0.664,-6.5,0.117,
The Sound of German Hip Hop,Bébé,Kurdo,Bébé,world,german hip hop,0.010177475,1,2,5,2,3,67,0.825,0.814,-6.03,0.296,
The Sound of German Hip Hop,Manchmal,Majoe,Breiter als der Türsteher (BADT) [Deluxe Version],world,german hip hop,0.010177475,2,2,5,2,2,46,0.498,0.791,-5.863,0.193,
The Sound of German Hip Hop,HEB AB 2,Azzi Memo,VIBEZ 'N' FLOWZ,world,german hip hop,0.010177475,2,2,5,2,5,44,0.847,0.624,-8.134,0.399,
The Sound of German Hip Hop,Vorbei,Monet192,Vorbei,world,german hip hop,0.010177475,1,2,5,2,1,68,0.667,0.784,-4.226,0.684,
The Sound of German Hip Hop,Habibi,Casar,Habibi,world,german hip hop,0.010177475,1,2,5,2,1,63,0.887,0.679,-6.206,0.845,
The Sound of German Hip Hop,I'M A CRIMINAL,Play69,BABYLON II,world,german hip hop,0.010177475,2,2,5,2,1,47,0.865,0.766,-5.634,0.639,
The Sound of German Hip Hop,Segen & Fluch,Anonym,Segen & Fluch,world,german hip hop,0.010177475,2,2,5,2,3,57,0.762,0.782,-5.34,0.368,
The Sound of German Hip Hop,Northern Lights,JIGGO,Northern Lights,world,german hip hop,0.010177475,2,2,5,2,5,58,0.781,0.47,-9.082,0.18,
The Sound of Japanese Jazz,乙女の祈り,Chihiro Yamanaka,ユートピア,world,japanese jazz,0.006569196,2,2,5,1,6,39,0.465,0.554,-13.293,0.912,
The Sound of Japanese Jazz,サファリ,Sadao Watanabe,マイ・ディア・ライフ,world,japanese jazz,0.006569196,2,2,5,1,2,32,0.51,0.51,-13.506,0.559,
The Sound of Japanese Jazz,ヒノズ・レゲエ,Terumasa Hino,シティ・コネクション,world,japanese jazz,0.006569196,2,2,5,1,2,23,0.367,0.42,-10.238,0.234,
The Sound of Japanese Jazz,Beautiful Love,Makoto Ozone,Spring Is Here,world,japanese jazz,0.006569196,2,2,5,1,2,30,0.503,0.382,-17.218,0.532,
The Sound of Japanese Jazz,Nowin,Various Artists,シーナリー・オブ・ジャパニーズ・ジャズ,world,japanese jazz,0.006569196,2,2,5,1,6,33,0.333,0.523,-9.419,0.644,
The Sound of Japanese Jazz,アクロス・ザ・ユニバース,Kazumi Watanabe,ギター・ルネッサンス,world,japanese jazz,0.006569196,2,2,5,1,2,30,0.5,0.241,-14.028,0.276,
The Sound of Japanese Jazz,Night Cruise,T-SQUARE,PARADISE,world,japanese jazz,0.006569196,2,2,5,2,5,42,0.557,0.656,-7.587,0.802,
The Sound of Japanese Jazz,Sunday Morning,桑原あい,Dear Family,world,japanese jazz,0.006569196,2,2,5,1,1,40,0.689,0.588,-9.333,0.902,
The Sound of Desert Blues,Alghalem,Terakaft,Aratan n Azawad,world,desert blues,0.005815442,2,2,5,2,1,36,0.658,0.656,-8.529,0.739,
The Sound of Desert Blues,Tisnant an Chatma,Tamikrest,Chatma,world,desert blues,0.005815442,2,2,5,1,2,42,0.329,0.887,-5.06,0.565,
The Sound of Desert Blues,Matinfa,Etran Finatawa,The Sahara Sessions,world,desert blues,0.005815442,2,2,5,2,1,36,0.813,0.52,-10.327,0.827,
The Sound of Desert Blues,Alasidi,Afel Bocoum,Alkibar,world,desert blues,0.005815442,2,2,5,2,5,39,0.548,0.351,-12.325,0.613,
The Sound of Desert Blues,Ai Du (with Ry Cooder),Ali Farka Touré,Talking Timbuktu (with Ry Cooder),world,desert blues,0.005815442,2,2,5,2,2,56,0.57,0.225,-17.168,0.408,
The Sound of Desert Blues,Miri,Bassekou Kouyate,Miri,world,desert blues,0.005815442,2,2,5,1,1,31,0.637,0.516,-10.466,0.756,
The Sound of Desert Blues,Toumast Tincha,Tinariwen,Emmaar,world,desert blues,0.005815442,2,2,5,1,2,47,0.3,0.66,-7.536,0.189,
AFROBEATS 2021 🌴🔥,System (feat. WizKid),Dave,We're All Alone In This Together,world,afrobeat,0.008127193,1,2,5,2,1,68,0.817,0.669,-4.278,0.693,
AFROBEATS 2021 🌴🔥,Sere - Remix,SPINALL,Sere (Remix),world,afrobeat,0.008127193,1,2,5,2,1,61,0.778,0.66,-6.662,0.747,
AFROBEATS 2021 🌴🔥,One Shirt (feat. Jonzing World),D'Prince,One Shirt (feat. Jonzing World),world,afrobeat,0.008127193,2,2,5,2,1,48,0.671,0.903,-3.016,0.963,
AFROBEATS 2021 🌴🔥,Understand,Omah Lay,Understand (AMÉMÉ Remix),world,afrobeat,0.008127193,2,2,5,2,1,41,0.697,0.653,-7.284,0.627,
AFROBEATS 2021 🌴🔥,Abracadabra,Boj,Abracadabra,world,afrobeat,0.008127193,2,2,5,2,1,46,0.735,0.696,-7.097,0.955,
AFROBEATS 2021 🌴🔥,Only Fan,DJ Neptune,Greatness 2.0,world,afrobeat,0.008127193,2,2,5,2,1,40,0.852,0.558,-7.647,0.9,
AFROBEATS 2021 🌴🔥,Emiliana,CKay,Emiliana,world,afrobeat,0.008127193,1,2,5,2,1,62,0.738,0.549,-9.704,0.475,
AFROBEATS 2021 🌴🔥,Who's True,Tion Wayne,Who's True,world,afrobeat,0.008127193,2,2,5,2,1,55,0.749,0.569,-5.165,0.648,
AFROBEATS 2021 🌴🔥,Monalisa,Lojay,LV N ATTN,world,afrobeat,0.008127193,1,2,5,2,1,69,0.827,0.705,-6.756,0.624,
AFROBEATS 2021 🌴🔥,Afro Jigga,LADIPOE,Providence,world,afrobeat,0.008127193,2,2,5,2,5,54,0.679,0.493,-8.22,0.571,
City Pop,Sweet Love,Junko Ohashi,THE BEST SONGS of JUNKO OHASHI,world,city pop,0.007771955,2,2,5,2,1,56,0.607,0.705,-6.929,0.656,
City Pop,Last Summer Whisper,Anri,Heaven Beach,world,city pop,0.007771955,1,2,5,2,5,60,0.732,0.488,-8.65,0.61,
City Pop,Dear Breeze,Kiyotaka Sugiyama,Another Summer,world,city pop,0.007771955,2,2,5,2,1,53,0.635,0.61,-6.73,0.742,
City Pop,Mayonaka no Door / Stay With Me,Miki Matsubara,Miki Matsubara Best Collection,world,city pop,0.007771955,1,2,5,2,1,77,0.658,0.747,-6.615,0.792,
City Pop,Telephone Number,Various Artists,TOKYO - CITY POP -,world,city pop,0.007771955,2,2,5,2,1,1,0.604,0.632,-6.408,0.857,
City Pop,Dress Down,Kaoru Akimoto,Cologne,world,city pop,0.007771955,1,2,5,2,5,61,0.769,0.403,-15.134,0.567,
City Pop,midnight cruisin',Kingo Hamada,midnight cruisin',world,city pop,0.007771955,2,2,5,2,1,55,0.802,0.704,-7.896,0.92,
City Pop,Plastic Love,Mariya Takeuchi,Expressions,world,city pop,0.007771955,1,2,5,2,1,68,0.648,0.875,-5.141,0.857,
City Pop,Magic!,リアムMAZE1981,Summer Lovin',world,city pop,0.007771955,2,2,5,2,4,0,0.45,0.901,-4.786,0.716,
City Pop,Right On Time,リアムMAZE1981,Summer Lovin',world,city pop,0.007771955,2,2,5,2,2,0,0.453,0.948,-4.025,0.528,
The Sound of Chinese Hip Hop,危险派对,王以太,危险派对,world,chinese hip hop,0.00698935,2,2,5,2,1,52,0.794,0.77,-4.073,0.623,
The Sound of Chinese Hip Hop,想把你留在这里,Various Artists,夜行动物园,world,chinese hip hop,0.00698935,2,2,5,2,1,46,0.801,0.665,-6.279,0.609,
The Sound of Chinese Hip Hop,不用去猜,Jony J,不用去猜,world,chinese hip hop,0.00698935,2,2,5,2,1,51,0.844,0.505,-7.949,0.637,
The Sound of Chinese Hip Hop,慢熱,满舒克,慢熱,world,chinese hip hop,0.00698935,2,2,5,2,5,54,0.637,0.525,-6.758,0.366,
The Sound of Chinese Hip Hop,功成名就,Ty.,功成名就,world,chinese hip hop,0.00698935,2,2,5,2,1,38,0.747,0.679,-6.731,0.674,
The Sound of Chinese Hip Hop,4U,Vinida Weng,SOLO,world,chinese hip hop,0.00698935,2,2,5,2,5,51,0.72,0.386,-8.132,0.225,
The Sound of Chinese Hip Hop,70%,GALI,70%,world,chinese hip hop,0.00698935,2,2,5,2,5,47,0.744,0.54,-7.978,0.324,
The Sound of Chinese Hip Hop,你能看到我,黃旭,你能看到我,world,chinese hip hop,0.00698935,2,2,5,2,1,38,0.867,0.648,-6.322,0.663,
The Sound of Chinese Hip Hop,2045,Leggo,APEX:2045,world,chinese hip hop,0.00698935,2,2,5,2,1,49,0.791,0.723,-4.701,0.565,
Mandopop Hits,"如果可以 - 電影""月老""主題曲",WeiBird,"如果可以 (電影""月老""主題曲)",world,mandopop,0.009838466,1,2,5,2,2,69,0.54,0.54,-6.368,0.372,
Mandopop Hits,兩個自己,G.E.M.,兩個你,world,mandopop,0.009838466,2,2,5,2,2,54,0.467,0.518,-6.455,0.117,
Mandopop Hits,愛情你比我想的閣較偉大 -《當男人戀愛時》電影主題曲,EggPlantEgg,愛情你比我想的閣較偉大 -《當男人戀愛時》電影主題曲,world,mandopop,0.009838466,1,2,5,2,1,66,0.665,0.654,-6.948,0.736,
Mandopop Hits,盡情旋轉,A-Lin,盡情旋轉,world,mandopop,0.009838466,2,2,5,2,2,55,0.318,0.443,-9.314,0.4,
Mandopop Hits,一定會,JJ Lin,一定會,world,mandopop,0.009838466,2,2,5,2,2,54,0.572,0.513,-7.804,0.129,
Mandopop Hits,You Like Me,Vicky Chen,You Like Me,world,mandopop,0.009838466,2,2,5,2,1,43,0.757,0.914,-3.441,0.871,
Mandopop Hits,你不屬於我 - 《比悲傷更悲傷的故事》影集版片尾曲,Eric Chou,你不屬於我 (《比悲傷更悲傷的故事》影集版片尾曲),world,mandopop,0.009838466,1,2,5,2,2,69,0.358,0.391,-8.979,0.284,
Mandopop Hits,月面著陸 Moon Landing,五堅情WOLF(S) (邱鋒澤、陳零九、黃偉晉、賴晏駒、婁峻碩),月面著陸 Moon Landing,world,mandopop,0.009838466,2,2,5,2,3,41,0.671,0.83,-4.551,0.348,
Mandopop Hits,嘉宾,张远,嘉宾,world,mandopop,0.009838466,1,2,5,2,2,69,0.309,0.434,-8.88,0.427,
Mandopop Hits,世界终结前一天,Stefanie Sun,世界终结前一天,world,mandopop,0.009838466,2,2,5,2,5,45,0.63,0.642,-7.287,0.305,
Mandopop Hits,Lead My Life《仕高利達形象曲》,TroutFresh,Lead My Life《仕高利達形象曲》,world,mandopop,0.009838466,2,2,5,2,5,52,0.704,0.565,-7.81,0.204,
Mandopop Hits,玻璃心,Namewee,玻璃心,world,mandopop,0.009838466,1,2,5,2,5,67,0.771,0.382,-7.541,0.342,
The Sound of Celtic Punk,Arrive On St. Patrick's Day,Sir Reg,SIR REG,world,celtic punk,0.00780261,2,2,5,2,4,44,0.581,0.957,-2.324,0.961,
The Sound of Celtic Punk,An Irish Pub Song,The Rumjacks,Gangs of New Holland,world,celtic punk,0.00780261,2,2,5,2,1,55,0.63,0.848,-3.463,0.738,
The Sound of Celtic Punk,Into the Night,Firkin,Into the Night,world,celtic punk,0.00780261,2,2,5,2,2,46,0.461,0.967,-3.396,0.562,
The Sound of Celtic Punk,Banks of the Roses,Black Tartan Clan,The Loyal Men,world,celtic punk,0.00780261,2,2,5,2,2,42,0.471,0.9,-4.598,0.416,
The Sound of Celtic Punk,Come Out Ye Black & Tans,Kilmaine Saints,UnTraditional,world,celtic punk,0.00780261,2,2,5,2,4,25,0.369,0.811,-6.031,0.965,
The Sound of Celtic Punk,Celtic Storm (2010),The Mighty Regis,21,world,celtic punk,0.00780261,2,2,5,2,4,40,0.583,0.914,-5.517,0.68,
The Sound of Celtic Punk,Whiskey and Gin,The Killigans,Honor,world,celtic punk,0.00780261,2,2,5,2,4,45,0.383,0.869,-5.348,0.785,
The Sound of Celtic Punk,This Is Our Day,The Roughneck Riot,This Is Our Day,world,celtic punk,0.00780261,2,2,5,2,4,42,0.424,0.791,-7.837,0.964,
The Sound of Celtic Punk,Another Drinking Song,Rum Rebellion,Blackwater,world,celtic punk,0.00780261,2,2,5,2,4,31,0.304,0.981,-6.17,0.858,
The Sound of Celtic Punk,Rocky Road To London,Greenland Whalefishers,Down & Out,world,celtic punk,0.00780261,2,2,5,2,4,27,0.307,0.938,-4.371,0.636,
The Sound of Japanese Old School Hip Hop,NITRO MICROPHONE UNDERGROUND,Nitro Microphone Underground,NITRO MICROPHONE UNDERGROUND,world,japanese old school hip hop,0.007142625,2,2,5,2,1,43,0.768,0.798,-3.783,0.883,
The Sound of Japanese Old School Hip Hop,空を取り戻した日 - DJ WATARAI REMIX,Shakkazombie,BIG-O DA ULTIMATE,world,japanese old school hip hop,0.007142625,2,2,5,2,3,31,0.627,0.791,-4.774,0.225,
The Sound of Japanese Old School Hip Hop,LIVIN',SEEDA,23edge,world,japanese old school hip hop,0.007142625,2,2,5,2,2,41,0.526,0.831,-6.4,0.168,
The Sound of Japanese Old School Hip Hop,AREA AREA,OZROSAURUS,ROLLIN'045,world,japanese old school hip hop,0.007142625,2,2,5,2,1,44,0.807,0.766,-3.559,0.837,
The Sound of Japanese Old School Hip Hop,B-BOYイズム,RHYMESTER,リスペクト,world,japanese old school hip hop,0.007142625,2,2,5,2,1,43,0.871,0.926,-3.564,0.793,
The Sound of Japanese Old School Hip Hop,拍手喝采,DABO,PLATINUM TONGUE,world,japanese old school hip hop,0.007142625,2,2,5,2,1,41,0.703,0.904,-4.342,0.872,
The Sound of Japanese Old School Hip Hop,屍を越えて,Gagle,BIG BANG THEORY,world,japanese old school hip hop,0.007142625,2,2,5,2,1,36,0.807,0.585,-4.852,0.69,
The Sound of Japanese Old School Hip Hop,サマージャム'95,SCHA DARA PARR,5th WHEEL 2 the COACH Standard of 90's,world,japanese old school hip hop,0.007142625,2,2,5,2,1,45,0.789,0.889,-5.861,0.689,
The Sound of Japanese Old School Hip Hop,正真正銘,K Dub Shine,理由 SPECIAL EDITION,world,japanese old school hip hop,0.007142625,2,2,5,2,5,35,0.936,0.459,-4.686,0.765,
J-Core / Happy Hardcore / Hard Trance / Lolicore / Speedcore / Hard Dance / Eurobeat,Stasis feat. Motoko,Hardcore Tano*C,Hardcore Syndrome 3,world,j-core,0.005189719,2,2,5,1,2,0,0.445,0.985,-4.727,0.114,
J-Core / Happy Hardcore / Hard Trance / Lolicore / Speedcore / Hard Dance / Eurobeat,Deceptive,Various Artists,FREQUENCY BLITZ 4,world,j-core,0.005189719,2,2,5,2,4,0,0.461,0.996,-2.942,0.949,
J-Core / Happy Hardcore / Hard Trance / Lolicore / Speedcore / Hard Dance / Eurobeat,Dance to the Beat,Various Artists,Lock in a Heart,world,j-core,0.005189719,2,2,5,1,4,8,0.491,0.99,-3.99,0.772,
J-Core / Happy Hardcore / Hard Trance / Lolicore / Speedcore / Hard Dance / Eurobeat,TANO*C TOUR 2013 the Anthem (Original Mix),Various Artists,TANO*C EXTRA,world,j-core,0.005189719,2,2,5,2,2,0,0.408,0.971,-3.744,0.159,
J-Core / Happy Hardcore / Hard Trance / Lolicore / Speedcore / Hard Dance / Eurobeat,エナジー*ドリン娘◯ふぇいんちゃん! feat. ななひら,Various Artists,Voltage Ignition 2,world,j-core,0.005189719,2,2,5,2,1,0,0.61,0.995,-1.113,0.405,
J-Core / Happy Hardcore / Hard Trance / Lolicore / Speedcore / Hard Dance / Eurobeat,Yatsuzaki Djsharpnel Megamax,Various Artists,Yatsuzaki Hardcore Volume 3,world,j-core,0.005189719,2,2,5,1,2,0,0.491,0.991,-3.438,0.487,
J-Core / Happy Hardcore / Hard Trance / Lolicore / Speedcore / Hard Dance / Eurobeat,On The Beat (Original Mix),kors k,S2TB Gathering 2014 EP,world,j-core,0.005189719,2,2,5,2,2,0,0.549,0.851,-3.403,0.308,
The Sound of Korean R&B,The girl in my memories(Digging Club Seoul Ver.),jeebanoff,Onstage Digging Club Seoul THEME 04,world,korean r&b,0.009513883,2,2,5,2,5,49,0.543,0.662,-7.043,0.764,
The Sound of Korean R&B,study abroad,CRUCiAL STAR,starry night ‘17,world,korean r&b,0.009513883,2,2,5,2,5,52,0.77,0.497,-6.937,0.235,
The Sound of Korean R&B,This Night,GroovyRoom,THIS NIGHT,world,korean r&b,0.009513883,2,2,5,2,2,54,0.405,0.651,-5.613,0.466,
The Sound of Korean R&B,No.5,PENOMECO,Garden,world,korean r&b,0.009513883,2,2,5,2,1,53,0.602,0.75,-4.864,0.624,
The Sound of Korean R&B,Planet Girl,Jooyoung,Fountain,world,korean r&b,0.009513883,2,2,5,2,1,54,0.688,0.521,-7.251,0.431,
The Sound of Korean R&B,Do It For Love (Feat. george),THAMA,Do It For Love,world,korean r&b,0.009513883,2,2,5,2,1,48,0.715,0.521,-6.004,0.528,
The Sound of Korean R&B,sherlock,oceanfromtheblue,Luv-fi 2020,world,korean r&b,0.009513883,2,2,5,2,2,52,0.57,0.704,-4.157,0.559,
The Sound of Korean R&B,"Beautiful (Feat. Gaho, Moti, Jung Jin Woo)",JUNE,Ending,world,korean r&b,0.009513883,2,2,5,2,5,52,0.65,0.608,-5.522,0.376,
The Sound of Korean R&B,DIE DIE (Feat. CHOILB) (STUDY GROUP X GIRIBOY),GIRIBOY,DIE DIE (Feat. CHOILB) (STUDY GROUP X GIRIBOY),world,korean r&b,0.009513883,2,2,5,2,1,54,0.84,0.761,-5.155,0.619,
The Sound of Korean R&B,Sad Love Song (feat. slchld & Rheehab),KozyPop,"Seoul Vibes, Pt. 1",world,korean r&b,0.009513883,2,2,5,2,4,43,0.483,0.705,-4.731,0.638,
The Sound of Korean R&B,doodle (Feat. Yerin Baek) (Prod. by WOOGIE),punchnello,doodle,world,korean r&b,0.009513883,2,2,5,2,1,49,0.796,0.527,-6.534,0.409,
The Sound of Korean R&B,Adios,Hoody,Departure,world,korean r&b,0.009513883,1,2,5,2,1,60,0.633,0.724,-3.447,0.488,
The Sound of Nordic Post-Rock,Eraser,pg.lost,Oscillate,world,nordic post-rock,0.005553973,2,2,5,1,2,43,0.242,0.87,-6.416,0.192,
The Sound of Nordic Post-Rock,Ellipse,Oh Hiroshima,In Silence We Yearn,world,nordic post-rock,0.005553973,2,2,5,1,2,37,0.174,0.793,-6.5,0.0421,
The Sound of Nordic Post-Rock,Bells Bleed & Bloom,ef,Ceremonies,world,nordic post-rock,0.005553973,2,2,5,1,2,30,0.454,0.567,-8.473,0.135,
The Sound of Nordic Post-Rock,Minutes from Somewhere Else,Moonlit Sailor,We Come from Exploding Stars,world,nordic post-rock,0.005553973,2,2,5,1,2,37,0.548,0.553,-10.774,0.039,
The Sound of Nordic Post-Rock,Tundra,Immanu El,Distance,world,nordic post-rock,0.005553973,2,2,5,1,2,18,0.207,0.313,-19.806,0.0381,
The Sound of Nordic Post-Rock,Through The Alter Ego Justifications,The Seven Mile Journey,The Journey Studies,world,nordic post-rock,0.005553973,2,2,5,1,2,24,0.388,0.455,-13.659,0.0555,
The Sound of Nordic Post-Rock,Nothing Seems To Make You Smile Anymore,Baulta,Any Fool Can Regret Yesterday,world,nordic post-rock,0.005553973,2,2,5,1,2,28,0.361,0.291,-10.651,0.0399,
